zone_id,zone_name,area_id,area_name
93abfadb-a3a6-11e8-b2ca-0242ac110002,The Platform,374b4073-2224-11e8-924e-0242ac110011,The Platform
93abfc5b-a3a6-11e8-b2ca-0242ac110002,Souq el Asla,93a72baa-a3a6-11e8-b2ca-0242ac110002,Souq el Asla
93abffc5-a3a6-11e8-b2ca-0242ac110002,Elmelil Street,93a730c2-a3a6-11e8-b2ca-0242ac110002,Elmelil Street
a0a49abe-b5de-11e8-9ecc-0a5864600cf9,La Vista Cascada,374bde3a-2224-11e8-924e-0242ac110011,La Vista Cascada
a8e7c550-b5de-11e8-9ecc-0a5864600cf9,Saad ElSherbiny,9d9d5530-b160-11e8-9ecc-0a5864600cf9,Saad ElSherbiny
aa87d313-b5de-11e8-9ecc-0a5864600cf9,Caesar Bay,9d9f5f7b-b160-11e8-9ecc-0a5864600cf9,Caesar Bay
b4997a3c-2336-4c50-9e2c-59bec10be5a0,El Kit Kat,37497984-2224-11e8-924e-0242ac110011,Imbaba
cbba899f-2ffb-482f-a99e-032be5dc206a,Beacho,37494956-2224-11e8-924e-0242ac110011,Maadi old
cc9886a6-53cc-4b7a-90f5-c72a263678a7,Oraby,dd8faf5e-238d-4b00-a560-2b5a691bd9d9,Oraby
d3bf3f77-3b6a-11e9-b729-0a58646003b7,Karmooz,d3bee3ce-3b6a-11e9-b729-0a58646003b7,Karmooz
de8e2149-911a-11e9-b2fa-0a5864601966,Marina 1,de4132a7-911a-11e9-b2fa-0a5864601966,Marina 1
e2a1a391-3297-11e9-bd51-0a586460030a,Ard Admon,e2a0f537-3297-11e9-bd51-0a586460030a,Ard Admon
e2a299e9-3297-11e9-bd51-0a586460030a,Al Maahad Al Dini,e2a22145-3297-11e9-bd51-0a586460030a,Al Maahad Al Dini
e2bd26bd-3297-11e9-bd51-0a586460030a,Al Herafyeen,e2bcdb75-3297-11e9-bd51-0a586460030a,Al Herafyeen
e3c99645-fd83-4b61-8db7-a12fdf082a04,Madkour Faisal,374943d9-2224-11e8-924e-0242ac110011,Haram
e7ca8b2d-5b94-11e9-b729-0a58646003b7,Taksim 4,e7ca09a2-5b94-11e9-b729-0a58646003b7,Taksim 4
e7db108a-5b94-11e9-b729-0a58646003b7,Downtown,e7da8272-5b94-11e9-b729-0a58646003b7,Downtown
e7ec1756-5b94-11e9-b729-0a58646003b7,Sidi Shehata District,e7ebc939-5b94-11e9-b729-0a58646003b7,Sidi Shehata District
eda6fb96-dc20-483f-9e76-d3ba347bb9e9,Omraneya Haram,374943d9-2224-11e8-924e-0242ac110011,Haram
f2435e9d-911a-11e9-b2fa-0a5864601966,Skyline Katameya,37497c45-2224-11e8-924e-0242ac110011,Al Katameya
f38c9925-911a-11e9-b2fa-0a5864601966,Asmarat Heights,37495561-2224-11e8-924e-0242ac110011,Al Mokatam
f3e95414-911a-11e9-b2fa-0a5864601966,Asmarat,37495561-2224-11e8-924e-0242ac110011,Al Mokatam
f746d468-fc6a-11e8-bbd8-0a586460020d,District 9,374b841a-2224-11e8-924e-0242ac110011,Sheikh Zayed
faf3eed1-fc6a-11e8-bbd8-0a586460020d,Yasmine District,374b841a-2224-11e8-924e-0242ac110011,Sheikh Zayed
fce87d8f-911a-11e9-b2fa-0a5864601966,Taeseem Amr Ebn El Aas,37497177-2224-11e8-924e-0242ac110011,Faisal
00e8daf1-fc6b-11e8-bbd8-0a586460020d,Andalus (1&2),37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
0941dbe6-fc6b-11e8-bbd8-0a586460020d,"Jasmine (5,6,7&8)",37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
0bfdefa1-fc6b-11e8-bbd8-0a586460020d,Lotus (Central),37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
0cda0481-fc6b-11e8-bbd8-0a586460020d,Mivida (Emaar),37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
0d6e3191-fc6b-11e8-bbd8-0a586460020d,Narges (4&9),37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
0dca7a46-fc6b-11e8-bbd8-0a586460020d,"Narges (5,6,7&8)",37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
0e823a0b-fc6b-11e8-bbd8-0a586460020d,Narges Extension,37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
11bfb394-fc6b-11e8-bbd8-0a586460020d,West Golf - West Golf Extensions,37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
12a5c023-3f0e-4f43-83fb-0da2fea2272d,East Academy,37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
2e98177d-5684-48c7-8282-d3845830348d,El Talateeni,374943d9-2224-11e8-924e-0242ac110011,Haram
3c3b5826-1d36-425c-91c1-06bd465837d8,Mounira,37493e4b-2224-11e8-924e-0242ac110011,Garden City
5c1f9a78-b5de-11e8-9ecc-0a5864600cf9,Porta Sokhna,9da13e0b-b160-11e8-9ecc-0a5864600cf9,Galala Road
5c878223-b5de-11e8-9ecc-0a5864600cf9,Cancun,9da18b1a-b160-11e8-9ecc-0a5864600cf9,Zafarana Road
6168a15a-9765-11e9-84df-0a5864601966,Kafr El Gabal,374943d9-2224-11e8-924e-0242ac110011,Haram
61a1169a-2612-49ac-9751-0dca280aeafa,El Ghuriya,374935bc-2224-11e8-924e-0242ac110011,El Azhar
62dce57b-29b4-459a-903c-7eb19d27ea2e,Kerdasa 1,9562a7de-c5d1-4136-ad7a-a5b66a20beb3,Kerdasa
6da2a759-3a0d-41a3-80ce-fc9dadaa65b4,Northern Expansion,3749204e-2224-11e8-924e-0242ac110011,6th of October old
75859148-0ed4-4852-9301-64badfb701a5,Pyramids Hills,374932a6-2224-11e8-924e-0242ac110011,Alexandria Desert Road
8a10e255-4dd5-4056-af5c-980fb2ff2c33,Zenhoum,37496bfe-2224-11e8-924e-0242ac110011,El Sayeda Zeinab
a1a8b970-b5de-11e8-9ecc-0a5864600cf9,Ras Matarma,374b861b-2224-11e8-924e-0242ac110011,Ras Sudr
a1dca7f0-b5de-11e8-9ecc-0a5864600cf9,Mousa Coast,374b861b-2224-11e8-924e-0242ac110011,Ras Sudr
a813d25a-b5de-11e8-9ecc-0a5864600cf9,Laguna,5f2d482f-b162-11e8-9ecc-0a5864600cf9,Laguna
a87cca15-b5de-11e8-9ecc-0a5864600cf9,Zezenia,9d9bda68-b160-11e8-9ecc-0a5864600cf9,Zezenia
c4189537-850a-483e-9486-0872151249d1,Obour Buildings,37494698-2224-11e8-924e-0242ac110011,Heliopolis old
d396efdc-3b6a-11e9-b729-0a58646003b7,Abou Talat,3749872b-2224-11e8-924e-0242ac110011,Al Agami
d39f379b-3b6a-11e9-b729-0a58646003b7,Al Hadara,d39ecc95-3b6a-11e9-b729-0a58646003b7,Al Hadara
d3b2bb96-3b6a-11e9-b729-0a58646003b7,Bakous,d3b24460-3b6a-11e9-b729-0a58646003b7,Bakous
d3b49be2-3b6a-11e9-b729-0a58646003b7,Borg El Arab Al Gadida,d3b419b4-3b6a-11e9-b729-0a58646003b7,Borg El Arab
d3c04bfa-3b6a-11e9-b729-0a58646003b7,King Mariout,d3bfc639-3b6a-11e9-b729-0a58646003b7,King Mariout
d3cc85f4-3b6a-11e9-b729-0a58646003b7,Shods,d3cbfced-3b6a-11e9-b729-0a58646003b7,Shods
dcd12e08-911a-11e9-b2fa-0a5864601966,Marcelia Beach 3,dc88d453-911a-11e9-b2fa-0a5864601966,Marcelia Beach 3
dd65e68d-911a-11e9-b2fa-0a5864601966,Marcelia Beach 4,dd1b8981-911a-11e9-b2fa-0a5864601966,Marcelia Beach 4
e1660bec-911a-11e9-b2fa-0a5864601966,Marina 6,e11a916a-911a-11e9-b2fa-0a5864601966,Marina 6
e29e9b12-3297-11e9-bd51-0a586460030a,Qaraqes,e29e4aeb-3297-11e9-bd51-0a586460030a,Qaraqes
e2b82fb5-3297-11e9-bd51-0a586460030a,El Safaa,e2b7b8fb-3297-11e9-bd51-0a586460030a,El Safaa
e2ccd083-3297-11e9-bd51-0a586460030a,Seket El Mahalla,e2cc5d44-3297-11e9-bd51-0a586460030a,El Egezy
e2d1ccb2-3297-11e9-bd51-0a586460030a,Beit El Maqdis,e2d18681-3297-11e9-bd51-0a586460030a,Sekket El Mahala
e2d37c84-3297-11e9-bd51-0a586460030a,Sedki,e2d3070c-3297-11e9-bd51-0a586460030a,El Modereya
e7ce045d-5b94-11e9-b729-0a58646003b7,Kafr El Sheikh University,e7cd7f74-5b94-11e9-b729-0a58646003b7,Kafr El Sheikh University
e7d03a91-5b94-11e9-b729-0a58646003b7,Sakha,e7cfc652-5b94-11e9-b729-0a58646003b7,Sakha
e7d23da2-5b94-11e9-b729-0a58646003b7,Mabna El Mohafza,e7d1c46c-5b94-11e9-b729-0a58646003b7,Mabna El Mohafza
e7d39c82-5b94-11e9-b729-0a58646003b7,Masaken El Ray,e7d32533-5b94-11e9-b729-0a58646003b7,Masaken El Ray
e7e4d662-5b94-11e9-b729-0a58646003b7,Bani Mazar,e7e45a24-5b94-11e9-b729-0a58646003b7,Bani Mazar
e9597320-911a-11e9-b2fa-0a5864601966,Karma,e913bd19-911a-11e9-b2fa-0a5864601966,Karma
f0a05e62-911a-11e9-b2fa-0a5864601966,Palm City,37497c45-2224-11e8-924e-0242ac110011,Al Katameya
f16840e8-911a-11e9-b2fa-0a5864601966,Sakan Misr,37497c45-2224-11e8-924e-0242ac110011,Al Katameya
f61f92bd-fc6a-11e8-bbd8-0a586460020d,District 7,374b841a-2224-11e8-924e-0242ac110011,Sheikh Zayed
f7ea2a1d-911a-11e9-b2fa-0a5864601966,El Masaken,37497177-2224-11e8-924e-0242ac110011,Faisal
f7f14e1c-18e8-40f7-91cf-4b99023a99db,Khamayal City,3749204e-2224-11e8-924e-0242ac110011,6th of October old
fc252d75-911a-11e9-b2fa-0a5864601966,Masaken Kafr Tohormos,37497177-2224-11e8-924e-0242ac110011,Faisal
005589a5-1dd7-4d14-b5ae-6d3da07b0ed9,Omraniya Gharbeya,78000ccf-80a5-4d2a-b630-128e6e9c9d64,Haram and Faisal
011a0764-f0fb-4493-a1a1-c36d27e3f14d,LE Reve Compound - Katameya,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
020f2747-e9b9-4a2e-a81b-d92a82188067,South Investors - Fountain Blue Compound,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
0292aba1-7efd-48f3-986f-c7f2e6e2b39f,South Investors - Elmostashareen Compound,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
029564f3-3bb1-4add-a1f8-d2ea05be2b01,Beit Al Watan ,cf30e9d7-9e05-438b-a02d-5a2f4ef84be0,6th of October
03d364bc-a9b8-4830-9861-fc8408bdb342,15th of May City,5cb5b095-4e4f-419b-87cb-2fd20fe5282f,Helwan
03d8b1f6-fc6b-11e8-bbd8-0a586460020d,Banafseg Buildings,37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
04cf860c-b27d-44f1-acfd-f4de5411549a,Sodic Eastown,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
04e54261-fda5-4f8d-a466-036ce11f8ff1,Zahraa Maadi - Shatr 7,1613098b-5dac-4be2-8f38-fffb54a0784b,Maadi
0508808a-e0c4-46a3-bc33-f5bea3e2c6a3,Nerco,1613098b-5dac-4be2-8f38-fffb54a0784b,Maadi
0568c57e-2e0e-4661-9fc1-7ccb82159717,Hadayek El Maadi - Farag Youssef ,1613098b-5dac-4be2-8f38-fffb54a0784b,Maadi
057107ff-3495-44fc-a100-b2bb00d03d05,Al Khamayel,cf30e9d7-9e05-438b-a02d-5a2f4ef84be0,6th of October
05b60e99-f153-4537-9f33-a75ee4a9140e,North Investors - Bellagio Compound,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
061fe1cd-296f-4e52-b9fb-8d72280d47ad,Talbya Haram,78000ccf-80a5-4d2a-b630-128e6e9c9d64,Haram and Faisal
06d5bd98-878c-41f7-94be-bee83df19827,Hesham Barakat,abe83028-abb8-451a-9c65-bb89e03e9ab3,Heliopolis
07289753-c77c-44d6-a2fa-f33e9877ed45,South Investors - ElAraby Compound,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
077a946c-173e-49fd-98f8-f95ef607458b,North Investors - River Walk,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
07d78ad2-8f54-4238-a450-361530affad8,Third Settlement - District 4,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
08040302-67ef-4b3a-8674-e5ff30f3e46b,Takseem El Mesaha,1613098b-5dac-4be2-8f38-fffb54a0784b,Maadi
0879c1de-cfeb-4e5c-9a24-9543412b8916,El Hay El Tarfehy,8d5a4dbe-f836-485c-a012-76627f6eee95,El Obour
08ac4a74-6ad4-406d-9341-eb56e5a21192,Mahkama Square,abe83028-abb8-451a-9c65-bb89e03e9ab3,Heliopolis
09082120-cfcb-4d62-aba1-11a565fc3c99,North Investors - El Patio Compound ,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
0944fbf2-ada8-44e4-a440-7db5b9b2ba48,Diplomats,37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
098c2af6-37e2-42c4-8733-b8d37f495ac4,Education City & Reem Residence,cf30e9d7-9e05-438b-a02d-5a2f4ef84be0,6th of October
09ba0667-fc6b-11e8-bbd8-0a586460020d,Kattameya Gardens,37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
09bf96e3-d1b8-427a-8d88-357f43fb6bad,Hay El Gamaa,374b748f-2224-11e8-924e-0242ac110011,Hay El Gamaa
0a308a51-874a-4983-a91b-f6c45bc5921e,Mostashfa EL Gamaa,fdfd787e-2cb7-40ae-a42f-bf980719f26c,Mostashfa EL Gamaa
0b41fbf4-fc6b-11e8-bbd8-0a586460020d,Les Rois - Sodic Eastown,37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
0c35f97c-fc6b-11e8-bbd8-0a586460020d,Lotus (North),37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
0c8bbd45-fc6b-11e8-bbd8-0a586460020d,Lotus (South),37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
0c8f2796-8596-44db-a56b-9d131e6d9725,South Investors - Zizinia ,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
0d98247d-3c0f-45c5-8d5e-3b21ea20919c,Mohafzt Elgiza,78000ccf-80a5-4d2a-b630-128e6e9c9d64,Haram and Faisal
0dcd7af0-7c44-4775-869a-5ba8feeb97c7,Al Bashayer,cf30e9d7-9e05-438b-a02d-5a2f4ef84be0,6th of October
0e3bca3d-4a0d-4fde-9baa-30f07786ffbe,EXT North Investors - The Waterway Villas,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
0e5be358-8121-4170-ab4a-483beef7b84e,2nd District,426a28df-a2ca-4e36-b27f-31b9c17b6c3d,Al Shorouk
0e8b1752-16c6-4556-a720-6c2364e00a57,Abou Dawoud Al Zaheri,834422e5-b0cd-44ed-977f-041a438133c0,Nasr City
0ee32eb2-5d8f-4185-a3f7-ef80df5ca1e7,Sodic - Villette Compound,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
0f00f4ef-757f-483e-994f-58eccf1b7d7f,Akher Faisal,78000ccf-80a5-4d2a-b630-128e6e9c9d64,Haram and Faisal
0f29ba7d-433d-406f-87a4-9298df5e007c,Hyde Park,37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
0f424593-a43f-4605-9707-e1674ad4af1b,Al Masaken,5cb5b095-4e4f-419b-87cb-2fd20fe5282f,Helwan
0fca12a0-8fee-40ac-b611-99949bba9b08,City Stars ,834422e5-b0cd-44ed-977f-041a438133c0,Nasr City
10c4a568-40f8-4d70-8a7d-3801deeedfe8,South Investors - La Tera Compound ,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
1257707f-b0b3-465d-ba18-24980c39869e,Teat,374b861b-2224-11e8-924e-0242ac110011,Ras Sudr
125f57d8-a95b-481c-a4b3-71b8b0e730c5,El-Nasr Street,1613098b-5dac-4be2-8f38-fffb54a0784b,Maadi
1268c245-2efb-4266-9b82-dbadddd07993,Swan Lake Compound ,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
12e86da6-46cd-47f9-be17-bb74289240c0,Fayda Kamel,1613098b-5dac-4be2-8f38-fffb54a0784b,Maadi
12f4e371-d36b-4681-a02b-8329592bd8ca,Montaser Buildings ,5cb5b095-4e4f-419b-87cb-2fd20fe5282f,Helwan
14296c75-2e80-4c1d-88ad-837ccd08be7c,Mohamed Farid,abe83028-abb8-451a-9c65-bb89e03e9ab3,Heliopolis
147988df-4c74-4889-90e9-6f9b53331523,Motamayez - Garden Mena City ,cf30e9d7-9e05-438b-a02d-5a2f4ef84be0,6th of October
148227e0-cfc5-4af3-89a5-1933c81424a6,Maadi - ST 9,1613098b-5dac-4be2-8f38-fffb54a0784b,Maadi
14d12eb6-dded-4485-815d-4866ac543c65,Gadeela,06a64fa9-2543-47d6-9ed0-ffe46c7cc9a6,Gadeela
14d88b42-ee58-41f3-bde1-ba7327862d98,New Cairo Court ,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
14f015dd-5ffd-4ef6-a9c4-003b09f9516c,Al Shohdaa Square,5cb5b095-4e4f-419b-87cb-2fd20fe5282f,Helwan
15031d60-16ef-42d3-8e72-fbf92cd9dbe9,Damascus Street,abe83028-abb8-451a-9c65-bb89e03e9ab3,Heliopolis
15d91952-5e5c-4e8d-bbf3-caa016c016ab,Wesal - New Cairo,68b76e77-cb4e-4fd4-8989-1bb915333a72,Wesal - New Cairo
15e4f941-cf26-43de-8b70-a50789bcd26e,El Narges 8,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
1617725c-784a-4b08-9327-54aed20cc05f,El Hadeeka El Dawleya,834422e5-b0cd-44ed-977f-041a438133c0,Nasr City
162ae439-a2f8-4d7e-8a09-a74d2ff3bd0f,5th Area,426a28df-a2ca-4e36-b27f-31b9c17b6c3d,Al Shorouk
168c1689-fb8e-45a7-bb65-af5e44309d44,Zahraa Maadi - El Me'arag El Soufly,1613098b-5dac-4be2-8f38-fffb54a0784b,Maadi
16d1616a-e4fa-4551-a3d4-d0acb51ba484,7th District ,cf30e9d7-9e05-438b-a02d-5a2f4ef84be0,6th of October
17200ad7-c298-4909-8d55-8bc7fb1d8251,Hadayek El- Maadi ST 9,1613098b-5dac-4be2-8f38-fffb54a0784b,Maadi
1776c3a1-2988-4f60-b8fd-7a5cdb79cbe0,Ezz Eldin Omar Street,78000ccf-80a5-4d2a-b630-128e6e9c9d64,Haram and Faisal
18037c5d-1d82-41bf-9063-fd6e869e8651,El Modereya,e2d3070c-3297-11e9-bd51-0a586460030a,El Modereya
18194cda-e58b-4239-b22e-ec1d5bcb1aff,Sephora Heights,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
18eff0a5-1d2b-45a7-8a72-390685af3518,West Arabila,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
198c4299-9818-4bce-b8db-d5576ed6df8c,Haraneya,374943d9-2224-11e8-924e-0242ac110011,Haram
1a1876f1-7455-4bf6-8ecc-4059a96b978b,Bayet Elwatan North,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
1a23c1dd-2218-406d-99d6-6ea9bb046ab8,North Investors - Hayati Residence Compound ,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
1a5a2a5d-545c-48b0-89d6-477eee0de5bb,Cairo Statium,3749583e-2224-11e8-924e-0242ac110011,Nasr City 3
1abde49d-49a3-497f-a0b4-420772195785,Beacho American,1613098b-5dac-4be2-8f38-fffb54a0784b,Maadi
1af05d21-c64e-4cda-9e6b-dc8fe286cdce,Zahraa Maadi - Shatr 8,1613098b-5dac-4be2-8f38-fffb54a0784b,Maadi
1b0a1dc2-1d85-452f-b2d6-1ac36d25dae8,Mirage City,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
1b72d8fd-1bf7-481e-91bf-ae8b23b96a6c,Dar Al Salam - Al Mahgar,1613098b-5dac-4be2-8f38-fffb54a0784b,Maadi
1c578d46-9259-445b-84c5-bd35b14550d8,10th of Ramadan - Area 6,a85e6bc5-48ff-4d36-8ffc-41a713d14b2d,10th of Ramadan - Area 6
1c5886e3-135b-4f47-a6ce-3ccddda85e96,Nazlet El Semman,78000ccf-80a5-4d2a-b630-128e6e9c9d64,Haram and Faisal
1ca0b0f0-5a33-48c3-8ba7-1d44e15215b6,1st Area,426a28df-a2ca-4e36-b27f-31b9c17b6c3d,Al Shorouk
1d129e79-fc11-4a0c-a57a-245e77dbb4db,City Center Al Shorouk,426a28df-a2ca-4e36-b27f-31b9c17b6c3d,Al Shorouk
1db86881-3b92-4741-9309-370db5865a01,EL Yasmeen 1 &2,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
1e01977a-4791-4032-9ef9-680ff0d9caa1,Segar,e2cd492b-3297-11e9-bd51-0a586460030a,Segar
1e4ae490-3b74-438f-8e22-a42febeec098,Al Ahly Club,834422e5-b0cd-44ed-977f-041a438133c0,Nasr City
1ea81e74-5a8c-4d1e-bfb2-bc31209f60bf,Carrefour Al Shorouk,426a28df-a2ca-4e36-b27f-31b9c17b6c3d,Al Shorouk
1ef820e7-52e9-4cd4-8460-0be105463d2d,Maadi Corniche - Al Salam Al Dawly ,1613098b-5dac-4be2-8f38-fffb54a0784b,Maadi
204834ad-9d7c-4f21-b83f-c8b0ca20ec89,Abou El Houl Al Seyahy ,78000ccf-80a5-4d2a-b630-128e6e9c9d64,Haram and Faisal
20bda406-c9de-4a28-bb5e-0b472cf11a1b,Al Maahad Al Deeny,1613098b-5dac-4be2-8f38-fffb54a0784b,Maadi
20cf9469-9402-455f-930c-12acf58ec3ab,Elmagzar Alealy,78000ccf-80a5-4d2a-b630-128e6e9c9d64,Haram and Faisal
21a7eb45-470b-4835-ab84-63b903bd9c61,Giza Street,78000ccf-80a5-4d2a-b630-128e6e9c9d64,Haram and Faisal
222b4a6e-4761-45be-8893-35a24ac79399,Al Basatin,1613098b-5dac-4be2-8f38-fffb54a0784b,Maadi
223347e0-55de-4b35-9f3f-32326ebc5361,Al Zohor City ,cf30e9d7-9e05-438b-a02d-5a2f4ef84be0,6th of October
223cc635-a562-4ffa-b09a-64010e9f3da8,Joseph Tito,abe83028-abb8-451a-9c65-bb89e03e9ab3,Heliopolis
225e389f-cc25-4327-b842-f285d54f0d3f,10th of Ramadan - Area 5,5eddb703-1004-4dbb-8c9c-a48cdffb4fd1,10th of Ramadan - Area 5
2276f751-0546-4f99-9a77-e14f1f9abee3,Mountain View iCity - New Cairo,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
2357107c-1ae9-4839-b513-bc12f44f4ccc,Wadi Degla & Platinum Club,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
23f914f5-39ba-4a22-8a7b-d7badebe83c1,North Investors - The Corner Mall & Villino Compound,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
245766e2-9095-494b-b725-fff5afaf9674,Talbeya Faisal,78000ccf-80a5-4d2a-b630-128e6e9c9d64,Haram and Faisal
2513d595-f07c-4943-9792-689d5f7749db,Merghany,abe83028-abb8-451a-9c65-bb89e03e9ab3,Heliopolis
2581469e-275a-483f-ae0e-652ea0d68e22,Hay Al Sefarat,834422e5-b0cd-44ed-977f-041a438133c0,Nasr City
25be7968-d27a-43eb-854b-b735126e8d5f,Al Andalus,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
2618a8d1-5b83-4569-ae4c-1b5d07d763da,Third settlement - District 2 ,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
261b389b-5d83-4feb-99ee-c7280c6a75c3,One Golden Square,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
263619f1-e86e-44e8-8492-5fee244cd9c5,Military Academy Road,abe83028-abb8-451a-9c65-bb89e03e9ab3,Heliopolis
263c7cb2-dc92-4f12-ba0e-851f93ee2267,Green heights compound,cf30e9d7-9e05-438b-a02d-5a2f4ef84be0,6th of October
26412c9d-2e69-467f-bae2-72856b84f2d8,Takseem Al Sayarat ,5cb5b095-4e4f-419b-87cb-2fd20fe5282f,Helwan
27014423-667d-44d8-a806-dc7bdcd0d2cc,Galleria moon valley Compound ,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
2803bfd5-24cb-44f2-abe6-f1a4404c3344,El Wahat Rd - Section S,cf30e9d7-9e05-438b-a02d-5a2f4ef84be0,6th of October
283bb6d2-90b4-4ee1-bab9-8ad3365895ac,El Labiny Faisal,78000ccf-80a5-4d2a-b630-128e6e9c9d64,Haram and Faisal
283faf1f-fcff-42fd-8cba-4a8a12ccd297,Ahmed Oraby Association,8d5a4dbe-f836-485c-a012-76627f6eee95,El Obour
2852c53d-af0a-43a5-838e-2f41244625e5,10th of Ramadan - Area 4,25e0ad88-9d51-4c51-b2d5-306642002135,10th of Ramadan - Area 4
298a53de-3c43-4eb5-91e1-508dcb2260b5,South Acadamy,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
2a5db72e-6b23-4e76-b40d-f6e86e5f1bf8,Ahmed Maher,4ef6b204-e13b-4b6c-a4c2-de2e3353aaee,Ahmed Maher
2af034c8-c427-43d0-9e8e-6a9600f239ae,2nd District,cf30e9d7-9e05-438b-a02d-5a2f4ef84be0,6th of October
2af5c318-ac7b-431b-9a40-f67cd04405ac,Al Hay Al Thamen ,834422e5-b0cd-44ed-977f-041a438133c0,Nasr City
2b2bc297-297a-4702-b846-0bee26c37cef,Al Amal Buildings,1613098b-5dac-4be2-8f38-fffb54a0784b,Maadi
2b59d701-b45f-4dcd-9c74-c6cbde380c00,Al Shorouk - Military Area,426a28df-a2ca-4e36-b27f-31b9c17b6c3d,Al Shorouk
2bef30ea-0fbc-41c5-866d-c6c1215cbd2d,1st District Sharq,426a28df-a2ca-4e36-b27f-31b9c17b6c3d,Al Shorouk
2c81bfa5-697c-4e50-8456-f6ac8d528cf9,First Settlement - Eskan ElShbab south ,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
2d71ec90-41bc-4aab-bf5a-f8e6f413ed87,District 9,8d5a4dbe-f836-485c-a012-76627f6eee95,El Obour
2ddd73fe-7b91-4a5b-af54-228cf0ba90ce,El Zaytoun,abe83028-abb8-451a-9c65-bb89e03e9ab3,Heliopolis
2def8f47-15e5-4eb7-9022-70e7e959caca,Dar Al Salam - Elfayoumy,1613098b-5dac-4be2-8f38-fffb54a0784b,Maadi
2f39578c-9786-4868-ab2c-fd342714f14b,Mountain View 2,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
31d3f334-4b38-4870-97b0-147febf20bae,El Geish St.,d37f2d12-67df-41a7-818f-3daba2028d47,El Geish St.
31e54f52-280b-4a4b-802c-87524b4031bf,Helwan Al Balad - 2,5cb5b095-4e4f-419b-87cb-2fd20fe5282f,Helwan
3202497b-cf0c-4d16-8e3a-43735f5d21c5,South Investors - Mena Residence Compound,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
332ee95a-8c55-49e1-8d2f-868c339f223b,6th District ,cf30e9d7-9e05-438b-a02d-5a2f4ef84be0,6th of October
34874675-bb7f-4b2f-8564-305e93db2889,Lake View,54730352-9e73-4af0-844a-ce3b76744ebc,New Cairo
349193d7-ae5e-4982-8ab7-cc70fdabfa46,Zahraa Maadi - Tijan,1613098b-5dac-4be2-8f38-fffb54a0784b,Maadi
34fd68fb-fd80-4bb2-bee5-3df0967a3be6,Al Fardoos City ,cf30e9d7-9e05-438b-a02d-5a2f4ef84be0,6th of October
350b2a50-2dac-47cc-8608-c8b71148ec4e,Helmeyet El Zaytoun,abe83028-abb8-451a-9c65-bb89e03e9ab3,Heliopolis
